YEAR,MUNICIPIO,DPTO,CODE_DPTO,CODE_MUNICIPIO,CANTIDAD,POPULATION,LONGITUD,LATITUD
2021,COROMORO,SANTANDER,68,68217,4,5080,-73.0408156038,6.29499521987
2022,COROMORO,SANTANDER,68,68217,3,5118,-73.0408156038,6.29499521987
2019,ATACO,TOLIMA,73,73067,20,19195,-75.3825339259,3.59063460119
2020,ATACO,TOLIMA,73,73067,20,19117,-75.3825339259,3.59063460119
2021,ATACO,TOLIMA,73,73067,20,19171,-75.3825339259,3.59063460119
2018,ATACO,TOLIMA,73,73067,15,19330,-75.3825339259,3.59063460119
2017,ATACO,TOLIMA,73,73067,13,19352,-75.3825339259,3.59063460119
2022,ATACO,TOLIMA,73,73067,12,19214,-75.3825339259,3.59063460119
2016,ATACO,TOLIMA,73,73067,4,19463,-75.3825339259,3.59063460119
2017,BRICENO,ANTIOQUIA,5,5107,20,8053,-75.550356304,7.11280551402
2016,BRICENO,ANTIOQUIA,5,5107,9,8075,-75.550356304,7.11280551402
2021,BRICENO,ANTIOQUIA,5,5107,8,8246,-75.550356304,7.11280551402
2020,BRICENO,ANTIOQUIA,5,5107,7,8120,-75.550356304,7.11280551402
2019,BRICENO,ANTIOQUIA,5,5107,7,8065,-75.550356304,7.11280551402
2018,BRICENO,ANTIOQUIA,5,5107,6,8039,-75.550356304,7.11280551402
2022,BRICENO,ANTIOQUIA,5,5107,3,8373,-75.550356304,7.11280551402
2018,TOGUI,BOYACA,15,15816,20,4335,-73.5136559101,5.93743780547
2016,TOGUI,BOYACA,15,15816,17,4318,-73.5136559101,5.93743780547
2019,TOGUI,BOYACA,15,15816,16,4330,-73.5136559101,5.93743780547
2020,TOGUI,BOYACA,15,15816,15,4335,-73.5136559101,5.93743780547
2017,TOGUI,BOYACA,15,15816,14,4335,-73.5136559101,5.93743780547
2021,TOGUI,BOYACA,15,15816,11,4366,-73.5136559101,5.93743780547
2022,TOGUI,BOYACA,15,15816,3,4393,-73.5136559101,5.93743780547
2017,RAQUIRA,BOYACA,15,15600,20,7899,-73.6325018712,5.53906792025
2020,RAQUIRA,BOYACA,15,15600,15,8028,-73.6325018712,5.53906792025
2018,RAQUIRA,BOYACA,15,15600,14,7877,-73.6325018712,5.53906792025
2019,RAQUIRA,BOYACA,15,15600,14,7958,-73.6325018712,5.53906792025
2016,RAQUIRA,BOYACA,15,15600,12,7684,-73.6325018712,5.53906792025
2021,RAQUIRA,BOYACA,15,15600,12,8085,-73.6325018712,5.53906792025
2022,RAQUIRA,BOYACA,15,15600,5,8136,-73.6325018712,5.53906792025
2018,HISPANIA,ANTIOQUIA,5,5353,20,5469,-75.906590966,5.79946280832
2020,HISPANIA,ANTIOQUIA,5,5353,19,5591,-75.906590966,5.79946280832
2016,HISPANIA,ANTIOQUIA,5,5353,14,5418,-75.906590966,5.79946280832
2021,HISPANIA,ANTIOQUIA,5,5353,12,5678,-75.906590966,5.79946280832
2017,HISPANIA,ANTIOQUIA,5,5353,9,5393,-75.906590966,5.79946280832
2022,HISPANIA,ANTIOQUIA,5,5353,3,5765,-75.906590966,5.79946280832
2019,HISPANIA,ANTIOQUIA,5,5353,3,5530,-75.906590966,5.79946280832
2020,BARAYA,HUILA,41,41078,20,8269,-75.0544887925,3.15255100755
2021,BARAYA,HUILA,41,41078,9,8337,-75.0544887925,3.15255100755
2019,BARAYA,HUILA,41,41078,7,8282,-75.0544887925,3.15255100755
2017,BARAYA,HUILA,41,41078,7,8303,-75.0544887925,3.15255100755
2018,BARAYA,HUILA,41,41078,6,8338,-75.0544887925,3.15255100755
2016,BARAYA,HUILA,41,41078,3,8267,-75.0544887925,3.15255100755
2022,BARAYA,HUILA,41,41078,2,8403,-75.0544887925,3.15255100755
2021,CALAMAR,GUAVIARE,95,95015,20,10282,-72.6551728661,1.96010887255
2018,CALAMAR,GUAVIARE,95,95015,10,9528,-72.6551728661,1.96010887255
2020,CALAMAR,GUAVIARE,95,95015,10,10069,-72.6551728661,1.96010887255
2019,CALAMAR,GUAVIARE,95,95015,6,9801,-72.6551728661,1.96010887255
2022,CALAMAR,GUAVIARE,95,95015,6,10499,-72.6551728661,1.96010887255
2017,CALAMAR,GUAVIARE,95,95015,3,9264,-72.6551728661,1.96010887255
2016,CALAMAR,GUAVIARE,95,95015,2,8976,-72.6551728661,1.96010887255
2021,BELALCAZAR,CALDAS,17,17088,20,10741,-75.8119012073,4.99382148715
2020,BELALCAZAR,CALDAS,17,17088,12,10650,-75.8119012073,4.99382148715
2017,BELALCAZAR,CALDAS,17,17088,10,10724,-75.8119012073,4.99382148715
2022,BELALCAZAR,CALDAS,17,17088,5,10837,-75.8119012073,4.99382148715
2016,BELALCAZAR,CALDAS,17,17088,5,10865,-75.8119012073,4.99382148715
2019,BELALCAZAR,CALDAS,17,17088,2,10634,-75.8119012073,4.99382148715
2018,BELALCAZAR,CALDAS,17,17088,2,10660,-75.8119012073,4.99382148715
2019,TERUEL,HUILA,41,41801,20,8064,-75.5670364688,2.74097042738
2017,TERUEL,HUILA,41,41801,19,7968,-75.5670364688,2.74097042738
2016,TERUEL,HUILA,41,41801,12,7958,-75.5670364688,2.74097042738
2018,TERUEL,HUILA,41,41801,11,8052,-75.5670364688,2.74097042738
2020,TERUEL,HUILA,41,41801,6,8094,-75.5670364688,2.74097042738
2021,TERUEL,HUILA,41,41801,5,8160,-75.5670364688,2.74097042738
2022,TERUEL,HUILA,41,41801,1,8225,-75.5670364688,2.74097042738
2021,EL DONCELLO,CAQUETA,18,18247,20,19484,-75.2835647468,1.67986937815
2016,EL DONCELLO,CAQUETA,18,18247,16,19605,-75.2835647468,1.67986937815
2019,EL DONCELLO,CAQUETA,18,18247,12,19256,-75.2835647468,1.67986937815
2017,EL DONCELLO,CAQUETA,18,18247,9,19430,-75.2835647468,1.67986937815
2020,EL DONCELLO,CAQUETA,18,18247,9,19284,-75.2835647468,1.67986937815
2022,EL DONCELLO,CAQUETA,18,18247,8,19692,-75.2835647468,1.67986937815
2018,EL DONCELLO,CAQUETA,18,18247,8,19294,-75.2835647468,1.67986937815
2020,AGUA DE DIOS,CUNDINAMARCA,25,25001,20,12325,-74.6692192503,4.37531467846
2021,AGUA DE DIOS,CUNDINAMARCA,25,25001,19,12813,-74.6692192503,4.37531467846
2017,AGUA DE DIOS,CUNDINAMARCA,25,25001,7,11325,-74.6692192503,4.37531467846
2019,AGUA DE DIOS,CUNDINAMARCA,25,25001,6,11966,-74.6692192503,4.37531467846
2022,AGUA DE DIOS,CUNDINAMARCA,25,25001,5,13217,-74.6692192503,4.37531467846
2016,AGUA DE DIOS,CUNDINAMARCA,25,25001,5,11014,-74.6692192503,4.37531467846
2018,AGUA DE DIOS,CUNDINAMARCA,25,25001,2,11685,-74.6692192503,4.37531467846
2021,APULO,CUNDINAMARCA,25,25599,19,9094,-74.5938056203,4.52034489324
2019,APULO,CUNDINAMARCA,25,25599,14,8457,-74.5938056203,4.52034489324
2020,APULO,CUNDINAMARCA,25,25599,13,8747,-74.5938056203,4.52034489324
2018,APULO,CUNDINAMARCA,25,25599,6,8192,-74.5938056203,4.52034489324
2016,APULO,CUNDINAMARCA,25,25599,3,7677,-74.5938056203,4.52034489324
2022,APULO,CUNDINAMARCA,25,25599,3,9381,-74.5938056203,4.52034489324
2017,APULO,CUNDINAMARCA,25,25599,2,7890,-74.5938056203,4.52034489324
2020,VIRACACHA,BOYACA,15,15879,19,2809,-73.2969005657,5.43678857653
2018,VIRACACHA,BOYACA,15,15879,18,2837,-73.2969005657,5.43678857653
2017,VIRACACHA,BOYACA,15,15879,14,2830,-73.2969005657,5.43678857653
2016,VIRACACHA,BOYACA,15,15879,12,2858,-73.2969005657,5.43678857653
2019,VIRACACHA,BOYACA,15,15879,10,2817,-73.2969005657,5.43678857653
2021,VIRACACHA,BOYACA,15,15879,6,2829,-73.2969005657,5.43678857653
2022,VIRACACHA,BOYACA,15,15879,2,2847,-73.2969005657,5.43678857653
2020,CANASGORDAS,ANTIOQUIA,5,5138,19,15552,-76.0282237214,6.7538443832
2021,CANASGORDAS,ANTIOQUIA,5,5138,11,15793,-76.0282237214,6.7538443832
2017,CANASGORDAS,ANTIOQUIA,5,5138,4,15566,-76.0282237214,6.7538443832
2019,CANASGORDAS,ANTIOQUIA,5,5138,3,15490,-76.0282237214,6.7538443832
2022,CANASGORDAS,ANTIOQUIA,5,5138,1,16037,-76.0282237214,6.7538443832
2018,CANASGORDAS,ANTIOQUIA,5,5138,1,15523,-76.0282237214,6.7538443832
2016,CANASGORDAS,ANTIOQUIA,5,5138,1,15670,-76.0282237214,6.7538443832
2017,TIBACUY,CUNDINAMARCA,25,25805,19,4213,-74.4526612198,4.34859760533
2020,TIBACUY,CUNDINAMARCA,25,25805,17,4639,-74.4526612198,4.34859760533
2018,TIBACUY,CUNDINAMARCA,25,25805,15,4335,-74.4526612198,4.34859760533
2019,TIBACUY,CUNDINAMARCA,25,25805,14,4477,-74.4526612198,4.34859760533
2021,TIBACUY,CUNDINAMARCA,25,25805,10,4823,-74.4526612198,4.34859760533
2016,TIBACUY,CUNDINAMARCA,25,25805,8,4126,-74.4526612198,4.34859760533
2022,TIBACUY,CUNDINAMARCA,25,25805,5,4975,-74.4526612198,4.34859760533
2017,CISNEROS,ANTIOQUIA,5,5190,19,9747,-75.0872051341,6.53776304826
2019,CISNEROS,ANTIOQUIA,5,5190,18,9844,-75.0872051341,6.53776304826
2018,CISNEROS,ANTIOQUIA,5,5190,17,9775,-75.0872051341,6.53776304826
2016,CISNEROS,ANTIOQUIA,5,5190,16,9617,-75.0872051341,6.53776304826
2021,CISNEROS,ANTIOQUIA,5,5190,16,10090,-75.0872051341,6.53776304826
2020,CISNEROS,ANTIOQUIA,5,5190,14,9936,-75.0872051341,6.53776304826
2022,CISNEROS,ANTIOQUIA,5,5190,4,10246,-75.0872051341,6.53776304826
2020,SITIONUEVO,MAGDALENA,47,47745,19,29159,-74.7201694573,10.775407167
2021,SITIONUEVO,MAGDALENA,47,47745,16,29612,-74.7201694573,10.775407167
2019,SITIONUEVO,MAGDALENA,47,47745,10,28254,-74.7201694573,10.775407167
2018,SITIONUEVO,MAGDALENA,47,47745,6,27128,-74.7201694573,10.775407167
2016,SITIONUEVO,MAGDALENA,47,47745,6,25891,-74.7201694573,10.775407167
2017,SITIONUEVO,MAGDALENA,47,47745,6,26423,-74.7201694573,10.775407167
2022,SITIONUEVO,MAGDALENA,47,47745,3,29905,-74.7201694573,10.775407167
2017,LA PINTADA,ANTIOQUIA,5,5390,19,8256,-75.6078057481,5.74380769651
2016,LA PINTADA,ANTIOQUIA,5,5390,14,8343,-75.6078057481,5.74380769651
2019,LA PINTADA,ANTIOQUIA,5,5390,11,8298,-75.6078057481,5.74380769651
2020,LA PINTADA,ANTIOQUIA,5,5390,10,8460,-75.6078057481,5.74380769651
2018,LA PINTADA,ANTIOQUIA,5,5390,9,8114,-75.6078057481,5.74380769651
2021,LA PINTADA,ANTIOQUIA,5,5390,7,8593,-75.6078057481,5.74380769651
2022,LA PINTADA,ANTIOQUIA,5,5390,1,8726,-75.6078057481,5.74380769651
2021,ALBAN,CUNDINAMARCA,25,25019,19,7152,-74.4382648986,4.87802613952
2020,ALBAN,CUNDINAMARCA,25,25019,8,6879,-74.4382648986,4.87802613952
2017,ALBAN,CUNDINAMARCA,25,25019,8,6221,-74.4382648986,4.87802613952
2018,ALBAN,CUNDINAMARCA,25,25019,6,6438,-74.4382648986,4.87802613952
2016,ALBAN,CUNDINAMARCA,25,25019,4,6038,-74.4382648986,4.87802613952
2022,ALBAN,CUNDINAMARCA,25,25019,4,7377,-74.4382648986,4.87802613952
2019,ALBAN,CUNDINAMARCA,25,25019,1,6650,-74.4382648986,4.87802613952
2016,ABEJORRAL,ANTIOQUIA,5,5002,19,20534,-75.4287403904,5.78930111433
2020,ABEJORRAL,ANTIOQUIA,5,5002,18,20287,-75.4287403904,5.78930111433
2021,ABEJORRAL,ANTIOQUIA,5,5002,17,20602,-75.4287403904,5.78930111433
2017,ABEJORRAL,ANTIOQUIA,5,5002,17,20437,-75.4287403904,5.78930111433
2019,ABEJORRAL,ANTIOQUIA,5,5002,16,20258,-75.4287403904,5.78930111433
2018,ABEJORRAL,ANTIOQUIA,5,5002,11,20367,-75.4287403904,5.78930111433
2020,MOTAVITA,BOYACA,15,15476,19,5703,-73.3678389344,5.57770072028
2019,MOTAVITA,BOYACA,15,15476,14,5641,-73.3678389344,5.57770072028
2018,MOTAVITA,BOYACA,15,15476,12,5569,-73.3678389344,5.57770072028
2021,MOTAVITA,BOYACA,15,15476,12,5744,-73.3678389344,5.57770072028
2016,MOTAVITA,BOYACA,15,15476,12,5474,-73.3678389344,5.57770072028
2017,MOTAVITA,BOYACA,15,15476,11,5560,-73.3678389344,5.57770072028
2022,MOTAVITA,BOYACA,15,15476,6,5781,-73.3678389344,5.57770072028
2021,CHIMICHAGUA,CESAR,20,20175,19,36982,-73.8133298841,9.2582722175
2020,CHIMICHAGUA,CESAR,20,20175,15,36229,-73.8133298841,9.2582722175
2016,CHIMICHAGUA,CESAR,20,20175,8,32280,-73.8133298841,9.2582722175
2022,CHIMICHAGUA,CESAR,20,20175,7,37519,-73.8133298841,9.2582722175
2019,CHIMICHAGUA,CESAR,20,20175,5,35269,-73.8133298841,9.2582722175
2017,CHIMICHAGUA,CESAR,20,20175,5,33025,-73.8133298841,9.2582722175
2018,CHIMICHAGUA,CESAR,20,20175,4,34169,-73.8133298841,9.2582722175
2020,FILANDIA,QUINDIO,63,63272,19,12259,-75.6586823883,4.67414703386
2021,FILANDIA,QUINDIO,63,63272,16,12405,-75.6586823883,4.67414703386
2019,FILANDIA,QUINDIO,63,63272,14,12154,-75.6586823883,4.67414703386
2018,FILANDIA,QUINDIO,63,63272,9,12066,-75.6586823883,4.67414703386
2017,FILANDIA,QUINDIO,63,63272,8,12008,-75.6586823883,4.67414703386
2016,FILANDIA,QUINDIO,63,63272,6,11876,-75.6586823883,4.67414703386
2022,FILANDIA,QUINDIO,63,63272,2,12570,-75.6586823883,4.67414703386
2019,CACERES,ANTIOQUIA,5,5120,19,29716,-75.3523573153,7.57831474335
2016,CACERES,ANTIOQUIA,5,5120,17,28134,-75.3523573153,7.57831474335
2017,CACERES,ANTIOQUIA,5,5120,15,28551,-75.3523573153,7.57831474335
2021,CACERES,ANTIOQUIA,5,5120,11,30833,-75.3523573153,7.57831474335
2020,CACERES,ANTIOQUIA,5,5120,10,30356,-75.3523573153,7.57831474335
2018,CACERES,ANTIOQUIA,5,5120,4,28996,-75.3523573153,7.57831474335
2022,CACERES,ANTIOQUIA,5,5120,3,31309,-75.3523573153,7.57831474335
2017,PAUNA,BOYACA,15,15531,19,7267,-73.97844971,5.65632422107
2020,PAUNA,BOYACA,15,15531,19,7212,-73.97844971,5.65632422107
2016,PAUNA,BOYACA,15,15531,15,7278,-73.97844971,5.65632422107
2019,PAUNA,BOYACA,15,15531,12,7198,-73.97844971,5.65632422107
2021,PAUNA,BOYACA,15,15531,10,7263,-73.97844971,5.65632422107
2018,PAUNA,BOYACA,15,15531,8,7185,-73.97844971,5.65632422107
2022,PAUNA,BOYACA,15,15531,1,7309,-73.97844971,5.65632422107
2021,YOLOMBO,ANTIOQUIA,5,5890,19,23870,-75.0133479509,6.59459588827
2016,YOLOMBO,ANTIOQUIA,5,5890,15,22278,-75.0133479509,6.59459588827
2019,YOLOMBO,ANTIOQUIA,5,5890,11,23050,-75.0133479509,6.59459588827
2018,YOLOMBO,ANTIOQUIA,5,5890,11,22538,-75.0133479509,6.59459588827
2020,YOLOMBO,ANTIOQUIA,5,5890,10,23501,-75.0133479509,6.59459588827
2017,YOLOMBO,ANTIOQUIA,5,5890,10,22345,-75.0133479509,6.59459588827
2022,YOLOMBO,ANTIOQUIA,5,5890,7,24239,-75.0133479509,6.59459588827
2021,SIMACOTA,SANTANDER,68,68745,19,10339,-73.3373665723,6.44346957242
2018,SIMACOTA,SANTANDER,68,68745,12,10042,-73.3373665723,6.44346957242
2020,SIMACOTA,SANTANDER,68,68745,11,10226,-73.3373665723,6.44346957242
2017,SIMACOTA,SANTANDER,68,68745,10,9942,-73.3373665723,6.44346957242
2019,SIMACOTA,SANTANDER,68,68745,10,10138,-73.3373665723,6.44346957242
2022,SIMACOTA,SANTANDER,68,68745,7,10418,-73.3373665723,6.44346957242
2016,SIMACOTA,SANTANDER,68,68745,5,9884,-73.3373665723,6.44346957242
2019,SAN ANDRES DE CUERQUIA,ANTIOQUIA,5,5647,19,7240,-75.6747339859,6.91680279924
2018,SAN ANDRES DE CUERQUIA,ANTIOQUIA,5,5647,17,7235,-75.6747339859,6.91680279924
2017,SAN ANDRES DE CUERQUIA,ANTIOQUIA,5,5647,15,7243,-75.6747339859,6.91680279924
2021,SAN ANDRES DE CUERQUIA,ANTIOQUIA,5,5647,11,7394,-75.6747339859,6.91680279924
2020,SAN ANDRES DE CUERQUIA,ANTIOQUIA,5,5647,9,7281,-75.6747339859,6.91680279924
2022,SAN ANDRES DE CUERQUIA,ANTIOQUIA,5,5647,5,7508,-75.6747339859,6.91680279924
2016,SAN ANDRES DE CUERQUIA,ANTIOQUIA,5,5647,4,7270,-75.6747339859,6.91680279924
2020,PUEBLORRICO,ANTIOQUIA,5,5576,19,8735,-75.8397134748,5.79168858961
2018,PUEBLORRICO,ANTIOQUIA,5,5576,14,8664,-75.8397134748,5.79168858961
2019,PUEBLORRICO,ANTIOQUIA,5,5576,12,8681,-75.8397134748,5.79168858961
2021,PUEBLORRICO,ANTIOQUIA,5,5576,11,8870,-75.8397134748,5.79168858961
2017,PUEBLORRICO,ANTIOQUIA,5,5576,8,8618,-75.8397134748,5.79168858961
2016,PUEBLORRICO,ANTIOQUIA,5,5576,2,8739,-75.8397134748,5.79168858961
2022,PUEBLORRICO,ANTIOQUIA,5,5576,1,9007,-75.8397134748,5.79168858961
2019,SASAIMA,CUNDINAMARCA,25,25718,19,11104,-74.4326283935,4.96216463559
2021,SASAIMA,CUNDINAMARCA,25,25718,16,11979,-74.4326283935,4.96216463559
2020,SASAIMA,CUNDINAMARCA,25,25718,15,11521,-74.4326283935,4.96216463559
2016,SASAIMA,CUNDINAMARCA,25,25718,14,10037,-74.4326283935,4.96216463559
2018,SASAIMA,CUNDINAMARCA,25,25718,7,10711,-74.4326283935,4.96216463559
2017,SASAIMA,CUNDINAMARCA,25,25718,6,10326,-74.4326283935,4.96216463559
2022,SASAIMA,CUNDINAMARCA,25,25718,5,12355,-74.4326283935,4.96216463559
2020,SUAREZ,CAUCA,19,19780,18,32526,-76.6934495691,2.95970043631
2019,SUAREZ,CAUCA,19,19780,16,32226,-76.6934495691,2.95970043631
2021,SUAREZ,CAUCA,19,19780,13,32792,-76.6934495691,2.95970043631
2017,SUAREZ,CAUCA,19,19780,10,31587,-76.6934495691,2.95970043631
2018,SUAREZ,CAUCA,19,19780,10,31904,-76.6934495691,2.95970043631
2016,SUAREZ,CAUCA,19,19780,8,31209,-76.6934495691,2.95970043631
2022,SUAREZ,CAUCA,19,19780,5,33053,-76.6934495691,2.95970043631
2018,CUMBAL,NARINO,52,52227,18,36864,-77.7922761776,0.906185196967
2021,CUMBAL,NARINO,52,52227,17,37032,-77.7922761776,0.906185196967
2019,CUMBAL,NARINO,52,52227,12,36975,-77.7922761776,0.906185196967
2016,CUMBAL,NARINO,52,52227,8,35762,-77.7922761776,0.906185196967
2022,CUMBAL,NARINO,52,52227,5,37072,-77.7922761776,0.906185196967
2017,CUMBAL,NARINO,52,52227,3,36260,-77.7922761776,0.906185196967
2020,CUMBAL,NARINO,52,52227,2,37033,-77.7922761776,0.906185196967
2020,ALPUJARRA,TOLIMA,73,73024,18,4458,-74.932858783,3.39173454082
2016,ALPUJARRA,TOLIMA,73,73024,10,4558,-74.932858783,3.39173454082
2021,ALPUJARRA,TOLIMA,73,73024,10,4470,-74.932858783,3.39173454082
2017,ALPUJARRA,TOLIMA,73,73024,7,4535,-74.932858783,3.39173454082
2019,ALPUJARRA,TOLIMA,73,73024,6,4493,-74.932858783,3.39173454082
2022,ALPUJARRA,TOLIMA,73,73024,5,4481,-74.932858783,3.39173454082
2018,ALPUJARRA,TOLIMA,73,73024,4,4544,-74.932858783,3.39173454082
2020,GUATAVITA,CUNDINAMARCA,25,25326,18,6811,-73.8329037894,4.93513630968
2019,GUATAVITA,CUNDINAMARCA,25,25326,16,6561,-73.8329037894,4.93513630968
2018,GUATAVITA,CUNDINAMARCA,25,25326,15,6325,-73.8329037894,4.93513630968
2017,GUATAVITA,CUNDINAMARCA,25,25326,13,6074,-73.8329037894,4.93513630968
2021,GUATAVITA,CUNDINAMARCA,25,25326,7,7082,-73.8329037894,4.93513630968
2022,GUATAVITA,CUNDINAMARCA,25,25326,6,7304,-73.8329037894,4.93513630968
2016,GUATAVITA,CUNDINAMARCA,25,25326,2,5925,-73.8329037894,4.93513630968
2016,MACHETA,CUNDINAMARCA,25,25426,18,6009,-73.6083234775,5.08019042488
2017,MACHETA,CUNDINAMARCA,25,25426,18,6061,-73.6083234775,5.08019042488
2018,MACHETA,CUNDINAMARCA,25,25426,6,6124,-73.6083234775,5.08019042488
2021,MACHETA,CUNDINAMARCA,25,25426,6,6527,-73.6083234775,5.08019042488
2019,MACHETA,CUNDINAMARCA,25,25426,6,6171,-73.6083234775,5.08019042488
2020,MACHETA,CUNDINAMARCA,25,25426,4,6278,-73.6083234775,5.08019042488
2022,MACHETA,CUNDINAMARCA,25,25426,1,6733,-73.6083234775,5.08019042488
2021,TARSO,ANTIOQUIA,5,5792,18,6328,-75.8229504893,5.86455255901
2020,TARSO,ANTIOQUIA,5,5792,12,6231,-75.8229504893,5.86455255901
2016,TARSO,ANTIOQUIA,5,5792,10,6141,-75.8229504893,5.86455255901
2019,TARSO,ANTIOQUIA,5,5792,9,6194,-75.8229504893,5.86455255901
2017,TARSO,ANTIOQUIA,5,5792,8,6133,-75.8229504893,5.86455255901
2018,TARSO,ANTIOQUIA,5,5792,4,6184,-75.8229504893,5.86455255901
2022,TARSO,ANTIOQUIA,5,5792,1,6425,-75.8229504893,5.86455255901
2021,TIBANA,BOYACA,15,15804,18,9184,-73.396456268,5.31725075558
2020,TIBANA,BOYACA,15,15804,17,9119,-73.396456268,5.31725075558
2018,TIBANA,BOYACA,15,15804,11,9051,-73.396456268,5.31725075558
2016,TIBANA,BOYACA,15,15804,10,8991,-73.396456268,5.31725075558
2019,TIBANA,BOYACA,15,15804,9,9085,-73.396456268,5.31725075558
2017,TIBANA,BOYACA,15,15804,8,8991,-73.396456268,5.31725075558
2022,TIBANA,BOYACA,15,15804,2,9242,-73.396456268,5.31725075558
2021,VIOTA,CUNDINAMARCA,25,25878,18,14429,-74.5231620222,4.43935379121
2018,VIOTA,CUNDINAMARCA,25,25878,16,13234,-74.5231620222,4.43935379121
2020,VIOTA,CUNDINAMARCA,25,25878,8,13878,-74.5231620222,4.43935379121
2019,VIOTA,CUNDINAMARCA,25,25878,6,13508,-74.5231620222,4.43935379121
2016,VIOTA,CUNDINAMARCA,25,25878,4,12746,-74.5231620222,4.43935379121
2022,VIOTA,CUNDINAMARCA,25,25878,3,14883,-74.5231620222,4.43935379121
2017,VIOTA,CUNDINAMARCA,25,25878,3,12935,-74.5231620222,4.43935379121
2020,COLOMBIA,HUILA,41,41206,18,7064,-74.8028152505,3.37697664839
2021,COLOMBIA,HUILA,41,41206,12,7122,-74.8028152505,3.37697664839
2018,COLOMBIA,HUILA,41,41206,10,7285,-74.8028152505,3.37697664839
2019,COLOMBIA,HUILA,41,41206,10,7136,-74.8028152505,3.37697664839
2017,COLOMBIA,HUILA,41,41206,7,7362,-74.8028152505,3.37697664839
2016,COLOMBIA,HUILA,41,41206,5,7427,-74.8028152505,3.37697664839
2022,COLOMBIA,HUILA,41,41206,4,7179,-74.8028152505,3.37697664839
2020,PAILITAS,CESAR,20,20517,18,19705,-73.6257673178,8.95939949775
2019,PAILITAS,CESAR,20,20517,12,19183,-73.6257673178,8.95939949775
2016,PAILITAS,CESAR,20,20517,12,17729,-73.6257673178,8.95939949775
2017,PAILITAS,CESAR,20,20517,11,18050,-73.6257673178,8.95939949775
2021,PAILITAS,CESAR,20,20517,10,20114,-73.6257673178,8.95939949775
2018,PAILITAS,CESAR,20,20517,10,18566,-73.6257673178,8.95939949775
2022,PAILITAS,CESAR,20,20517,8,20407,-73.6257673178,8.95939949775
2021,POLONUEVO,ATLANTICO,8,8558,18,19899,-74.8531024212,10.7771663073
2019,POLONUEVO,ATLANTICO,8,8558,5,18941,-74.8531024212,10.7771663073
2017,POLONUEVO,ATLANTICO,8,8558,4,17698,-74.8531024212,10.7771663073
2018,POLONUEVO,ATLANTICO,8,8558,3,18197,-74.8531024212,10.7771663073
2020,POLONUEVO,ATLANTICO,8,8558,2,19545,-74.8531024212,10.7771663073
2016,POLONUEVO,ATLANTICO,8,8558,1,17371,-74.8531024212,10.7771663073
2020,RICAURTE,NARINO,52,52612,18,20057,-77.9954468866,1.21293165479
2019,RICAURTE,NARINO,52,52612,16,19885,-77.9954468866,1.21293165479
2016,RICAURTE,NARINO,52,52612,10,19003,-77.9954468866,1.21293165479
2018,RICAURTE,NARINO,52,52612,9,19631,-77.9954468866,1.21293165479
2021,RICAURTE,NARINO,52,52612,6,20056,-77.9954468866,1.21293165479
2017,RICAURTE,NARINO,52,52612,4,19316,-77.9954468866,1.21293165479
2022,RICAURTE,NARINO,52,52612,2,20078,-77.9954468866,1.21293165479
2018,SOTAQUIRA,BOYACA,15,15763,18,8162,-73.2465867116,5.76498918403
2017,SOTAQUIRA,BOYACA,15,15763,16,8103,-73.2465867116,5.76498918403
2016,SOTAQUIRA,BOYACA,15,15763,14,7988,-73.2465867116,5.76498918403
2020,SOTAQUIRA,BOYACA,15,15763,12,8305,-73.2465867116,5.76498918403
2021,SOTAQUIRA,BOYACA,15,15763,10,8364,-73.2465867116,5.76498918403
2019,SOTAQUIRA,BOYACA,15,15763,10,8237,-73.2465867116,5.76498918403
2022,SOTAQUIRA,BOYACA,15,15763,3,8417,-73.2465867116,5.76498918403
2019,GUEPSA,SANTANDER,68,68327,18,5222,-73.5748541849,6.02517506342
2021,GUEPSA,SANTANDER,68,68327,18,5368,-73.5748541849,6.02517506342
2020,GUEPSA,SANTANDER,68,68327,14,5309,-73.5748541849,6.02517506342
2018,GUEPSA,SANTANDER,68,68327,11,5114,-73.5748541849,6.02517506342
2017,GUEPSA,SANTANDER,68,68327,11,5032,-73.5748541849,6.02517506342
2022,GUEPSA,SANTANDER,68,68327,7,5409,-73.5748541849,6.02517506342
2016,GUEPSA,SANTANDER,68,68327,5,4968,-73.5748541849,6.02517506342
2016,PACHAVITA,BOYACA,15,15511,18,2535,-73.3969550834,5.14006205365
2018,PACHAVITA,BOYACA,15,15511,8,2467,-73.3969550834,5.14006205365
2017,PACHAVITA,BOYACA,15,15511,7,2451,-73.3969550834,5.14006205365
2019,PACHAVITA,BOYACA,15,15511,3,2447,-73.3969550834,5.14006205365
2022,PACHAVITA,BOYACA,15,15511,1,2474,-73.3969550834,5.14006205365
2020,PACHAVITA,BOYACA,15,15511,1,2441,-73.3969550834,5.14006205365
2021,PACHAVITA,BOYACA,15,15511,1,2458,-73.3969550834,5.14006205365
2021,SANTA ROSALIA,VICHADA,99,99624,18,4252,-70.859744312,5.13643185127
2020,SANTA ROSALIA,VICHADA,99,99624,6,4193,-70.859744312,5.13643185127
2022,SANTA ROSALIA,VICHADA,99,99624,4,4297,-70.859744312,5.13643185127
2018,SANTA ROSALIA,VICHADA,99,99624,3,4059,-70.859744312,5.13643185127
2019,SANTA ROSALIA,VICHADA,99,99624,2,4130,-70.859744312,5.13643185127
