DP;DPNOM;COD_MUNICIPIO;MPNOM;AÑO;ÁREA GEOGRÁFICA;Total
25;Cundinamarca;25307;Girardot;2019;Total;105379
25;Cundinamarca;25312;Granada;2019;Total;7566
25;Cundinamarca;25317;Guachetá;2019;Total;13749
25;Cundinamarca;25320;Guaduas;2019;Total;31869
25;Cundinamarca;25322;Guasca;2019;Total;16166
25;Cundinamarca;25324;Guataquí;2019;Total;2811
25;Cundinamarca;25326;Guatavita;2019;Total;6561
25;Cundinamarca;25328;Guayabal de Síquima;2019;Total;4587
25;Cundinamarca;25335;Guayabetal;2019;Total;6485
25;Cundinamarca;25339;Gutiérrez;2019;Total;3478
25;Cundinamarca;25368;Jerusalén;2019;Total;2283
25;Cundinamarca;25372;Junín;2019;Total;5920
25;Cundinamarca;25377;La Calera;2019;Total;31432
25;Cundinamarca;25386;La Mesa;2019;Total;34465
25;Cundinamarca;25394;La Palma;2019;Total;9588
25;Cundinamarca;25398;La Peña;2019;Total;5976
25;Cundinamarca;25402;La Vega;2019;Total;17830
25;Cundinamarca;25407;Lenguazaque;2019;Total;10424
25;Cundinamarca;25426;Machetá;2019;Total;6171
25;Cundinamarca;25430;Madrid;2019;Total;120067
25;Cundinamarca;25436;Manta;2019;Total;3795
25;Cundinamarca;25438;Medina;2019;Total;8064
25;Cundinamarca;25473;Mosquera;2019;Total;141171
25;Cundinamarca;25483;Nariño;2019;Total;2395
25;Cundinamarca;25486;Nemocón;2019;Total;13868
25;Cundinamarca;25488;Nilo;2019;Total;11441
25;Cundinamarca;25489;Nimaima;2019;Total;3665
25;Cundinamarca;25491;Nocaima;2019;Total;6317
25;Cundinamarca;25506;Venecia;2019;Total;4320
25;Cundinamarca;25513;Pacho;2019;Total;25046
25;Cundinamarca;25518;Paime;2019;Total;4206
25;Cundinamarca;25524;Pandi;2019;Total;5146
25;Cundinamarca;25530;Paratebueno;2019;Total;8786
25;Cundinamarca;25535;Pasca;2019;Total;9341
25;Cundinamarca;25572;Puerto Salgar;2019;Total;16058
25;Cundinamarca;25580;Pulí;2019;Total;3369
25;Cundinamarca;25592;Quebradanegra;2019;Total;4807
25;Cundinamarca;25594;Quetame;2019;Total;5176
25;Cundinamarca;25596;Quipile;2019;Total;6380
25;Cundinamarca;25599;Apulo;2019;Total;8457
25;Cundinamarca;25612;Ricaurte;2019;Total;13652
25;Cundinamarca;25645;San Antonio del Tequendama;2019;Total;12340
25;Cundinamarca;25649;San Bernardo;2019;Total;8703
25;Cundinamarca;25653;San Cayetano;2019;Total;4892
25;Cundinamarca;25658;San Francisco;2019;Total;11316
25;Cundinamarca;25662;San Juan de Rioseco;2019;Total;8324
25;Cundinamarca;25718;Sasaima;2019;Total;11104
25;Cundinamarca;25736;Sesquilé;2019;Total;12052
25;Cundinamarca;25740;Sibaté;2019;Total;35102
25;Cundinamarca;25743;Silvania;2019;Total;22550
25;Cundinamarca;25745;Simijaca;2019;Total;13465
25;Cundinamarca;25754;Soacha;2019;Total;709276
25;Cundinamarca;25758;Sopó;2019;Total;27456
25;Cundinamarca;25769;Subachoque;2019;Total;16183
25;Cundinamarca;25772;Suesca;2019;Total;17902
25;Cundinamarca;25777;Supatá;2019;Total;5361
25;Cundinamarca;25779;Susa;2019;Total;6769
25;Cundinamarca;25781;Sutatausa;2019;Total;6169
25;Cundinamarca;25785;Tabio;2019;Total;22983
25;Cundinamarca;25793;Tausa;2019;Total;8354
25;Cundinamarca;25797;Tena;2019;Total;10065
25;Cundinamarca;25799;Tenjo;2019;Total;23052
25;Cundinamarca;25805;Tibacuy;2019;Total;4477
25;Cundinamarca;25807;Tibirita;2019;Total;3207
25;Cundinamarca;25815;Tocaima;2019;Total;16136
25;Cundinamarca;25817;Tocancipá;2019;Total;43020
25;Cundinamarca;25823;Topaipí;2019;Total;4189
25;Cundinamarca;25839;Ubalá;2019;Total;7696
25;Cundinamarca;25841;Ubaque;2019;Total;6875
25;Cundinamarca;25843;Villa de San Diego de Ubaté;2019;Total;44802
25;Cundinamarca;25845;Une;2019;Total;7144
25;Cundinamarca;25851;Útica;2019;Total;4324
25;Cundinamarca;25862;Vergara;2019;Total;6975
25;Cundinamarca;25867;Vianí;2019;Total;4497
25;Cundinamarca;25871;Villagómez;2019;Total;1783
25;Cundinamarca;25873;Villapinzón;2019;Total;17796
25;Cundinamarca;25875;Villeta;2019;Total;27986
25;Cundinamarca;25878;Viotá;2019;Total;13508
25;Cundinamarca;25885;Yacopí;2019;Total;12367
25;Cundinamarca;25898;Zipacón;2019;Total;4836
25;Cundinamarca;25899;Zipaquirá;2019;Total;138654
27;Chocó;27001;Quibdó;2019;Total;130042
27;Chocó;27006;Acandí;2019;Total;14085
27;Chocó;27025;Alto Baudó;2019;Total;27982
27;Chocó;27050;Atrato;2019;Total;6145
27;Chocó;27073;Bagadó;2019;Total;11149
27;Chocó;27075;Bahía Solano;2019;Total;10207
27;Chocó;27077;Bajo Baudó;2019;Total;30263
27;Chocó;27099;Bojayá;2019;Total;12212
27;Chocó;27135;El Cantón del San Pablo;2019;Total;6210
27;Chocó;27150;Carmen del Darién;2019;Total;18930
27;Chocó;27160;Cértegui;2019;Total;5705
27;Chocó;27205;Condoto;2019;Total;12464
27;Chocó;27245;El Carmen de Atrato;2019;Total;8197
27;Chocó;27250;El Litoral del San Juan;2019;Total;22242
27;Chocó;27361;Istmina;2019;Total;30739
27;Chocó;27372;Juradó;2019;Total;6774
27;Chocó;27413;Lloró;2019;Total;9850
27;Chocó;27425;Medio Atrato;2019;Total;10817
27;Chocó;27430;Medio Baudó;2019;Total;15405
27;Chocó;27450;Medio San Juan;2019;Total;10718
27;Chocó;27491;Nóvita;2019;Total;9116
27;Chocó;27495;Nuquí;2019;Total;16459
27;Chocó;27580;Río Iró;2019;Total;5537
27;Chocó;27600;Río Quito;2019;Total;8355
27;Chocó;27615;Riosucio;2019;Total;54458
27;Chocó;27660;San José del Palmar;2019;Total;5015
27;Chocó;27745;Sipí;2019;Total;3202
27;Chocó;27787;Tadó;2019;Total;17925
27;Chocó;27800;Unguía;2019;Total;12821
27;Chocó;27810;Unión Panamericana;2019;Total;6909
41;Huila;41001;Neiva;2019;Total;361049
41;Huila;41006;Acevedo;2019;Total;25046
41;Huila;41013;Agrado;2019;Total;8866
41;Huila;41016;Aipe;2019;Total;16361
41;Huila;41020;Algeciras;2019;Total;22498
41;Huila;41026;Altamira;2019;Total;4323
41;Huila;41078;Baraya;2019;Total;8282
41;Huila;41132;Campoalegre;2019;Total;31195
41;Huila;41206;Colombia;2019;Total;7136
41;Huila;41244;Elías;2019;Total;4257
41;Huila;41298;Garzón;2019;Total;73292
41;Huila;41306;Gigante;2019;Total;24634
41;Huila;41319;Guadalupe;2019;Total;18104
41;Huila;41349;Hobo;2019;Total;7335
41;Huila;41357;Íquira;2019;Total;9291
41;Huila;41359;Isnos;2019;Total;25463
41;Huila;41378;La Argentina;2019;Total;13021
41;Huila;41396;La Plata;2019;Total;61735
41;Huila;41483;Nátaga;2019;Total;6520
41;Huila;41503;Oporapa;2019;Total;11779
41;Huila;41518;Paicol;2019;Total;6655
41;Huila;41524;Palermo;2019;Total;26590
41;Huila;41530;Palestina;2019;Total;11282
41;Huila;41548;Pital;2019;Total;13851
41;Huila;41551;Pitalito;2019;Total;126682
41;Huila;41615;Rivera;2019;Total;24757
41;Huila;41660;Saladoblanco;2019;Total;10502
41;Huila;41668;San Agustín;2019;Total;33391
41;Huila;41676;Santa María;2019;Total;10422
41;Huila;41770;Suaza;2019;Total;22342
41;Huila;41791;Tarqui;2019;Total;17587
41;Huila;41797;Tesalia;2019;Total;10815
41;Huila;41799;Tello;2019;Total;11775
41;Huila;41801;Teruel;2019;Total;8064
41;Huila;41807;Timaná;2019;Total;21921
41;Huila;41872;Villavieja;2019;Total;7247
41;Huila;41885;Yaguará;2019;Total;7774
44;La Guajira;44001;Riohacha;2019;Total;195747
44;La Guajira;44035;Albania;2019;Total;30848
44;La Guajira;44078;Barrancas;2019;Total;37170
44;La Guajira;44090;Dibulla;2019;Total;40051
44;La Guajira;44098;Distracción;2019;Total;13706
44;La Guajira;44110;El Molino;2019;Total;7574
44;La Guajira;44279;Fonseca;2019;Total;43728
44;La Guajira;44378;Hatonuevo;2019;Total;21151
44;La Guajira;44420;La Jagua del Pilar;2019;Total;3686
44;La Guajira;44430;Maicao;2019;Total;178832
44;La Guajira;44560;Manaure;2019;Total;88881
44;La Guajira;44650;San Juan del Cesar;2019;Total;48387
44;La Guajira;44847;Uribia;2019;Total;177815
44;La Guajira;44855;Urumita;2019;Total;11114
44;La Guajira;44874;Villanueva;2019;Total;28816
47;Magdalena;47001;Santa Marta;2019;Total;521239
47;Magdalena;47030;Algarrobo;2019;Total;16194
47;Magdalena;47053;Aracataca;2019;Total;40726
47;Magdalena;47058;Ariguaní;2019;Total;31077
47;Magdalena;47161;Cerro de San Antonio;2019;Total;9885
47;Magdalena;47170;Chibolo;2019;Total;22715
47;Magdalena;47189;Ciénaga;2019;Total;122285
47;Magdalena;47205;Concordia;2019;Total;10908
47;Magdalena;47245;El Banco;2019;Total;67811
47;Magdalena;47258;El Piñón;2019;Total;23400
47;Magdalena;47268;El Retén;2019;Total;20455
47;Magdalena;47288;Fundación;2019;Total;68681
47;Magdalena;47318;Guamal;2019;Total;27345
47;Magdalena;47460;Nueva Granada;2019;Total;20485
47;Magdalena;47541;Pedraza;2019;Total;9225
47;Magdalena;47545;Pijiño del Carmen;2019;Total;12548
47;Magdalena;47551;Pivijay;2019;Total;38203
47;Magdalena;47555;Plato;2019;Total;63026
47;Magdalena;47570;Puebloviejo;2019;Total;31151
47;Magdalena;47605;Remolino;2019;Total;11702
47;Magdalena;47660;Sabanas de San Ángel;2019;Total;16247
47;Magdalena;47675;Salamina;2019;Total;11043
47;Magdalena;47692;San Sebastián de Buenavista;2019;Total;20171
47;Magdalena;47703;San Zenón;2019;Total;12104
47;Magdalena;47707;Santa Ana;2019;Total;25750
47;Magdalena;47720;Santa Bárbara de Pinto;2019;Total;10977
47;Magdalena;47745;Sitionuevo;2019;Total;28254
47;Magdalena;47798;Tenerife;2019;Total;13354
47;Magdalena;47960;Zapayán;2019;Total;10293
47;Magdalena;47980;Zona Bananera;2019;Total;71578
50;Meta;50001;Villavicencio;2019;Total;538824
50;Meta;50006;Acacías;2019;Total;90124
50;Meta;50110;Barranca de Upía;2019;Total;6513
50;Meta;50124;Cabuyaro;2019;Total;6130
50;Meta;50150;Castilla la Nueva;2019;Total;15186
50;Meta;50223;Cubarral;2019;Total;7019
50;Meta;50226;Cumaral;2019;Total;23014
50;Meta;50245;El Calvario;2019;Total;1696
50;Meta;50251;El Castillo;2019;Total;7619
50;Meta;50270;El Dorado;2019;Total;3932
50;Meta;50287;Fuente de Oro;2019;Total;12266
50;Meta;50313;Granada;2019;Total;69770
50;Meta;50318;Guamal;2019;Total;14298
50;Meta;50325;Mapiripán;2019;Total;7086
50;Meta;50330;Mesetas;2019;Total;10706
50;Meta;50350;La Macarena;2019;Total;27534
50;Meta;50370;Uribe;2019;Total;9388
50;Meta;50400;Lejanías;2019;Total;11256
50;Meta;50450;Puerto Concordia;2019;Total;8484
50;Meta;50568;Puerto Gaitán;2019;Total;42677
50;Meta;50573;Puerto López;2019;Total;30301
50;Meta;50577;Puerto Lleras;2019;Total;10359
50;Meta;50590;Puerto Rico;2019;Total;12918
50;Meta;50606;Restrepo;2019;Total;18474
50;Meta;50680;San Carlos de Guaroa;2019;Total;12598
50;Meta;50683;San Juan de Arama;2019;Total;8948
50;Meta;50686;San Juanito;2019;Total;1266
50;Meta;50689;San Martín;2019;Total;26571
50;Meta;50711;Vistahermosa;2019;Total;17168
52;Nariño;52001;Pasto;2019;Total;392748
52;Nariño;52019;Albán;2019;Total;9443
52;Nariño;52022;Aldana;2019;Total;7375
52;Nariño;52036;Ancuya;2019;Total;8678
52;Nariño;52051;Arboleda;2019;Total;8431
52;Nariño;52079;Barbacoas;2019;Total;56195
52;Nariño;52083;Belén;2019;Total;6311
52;Nariño;52110;Buesaco;2019;Total;23909
52;Nariño;52203;Colón;2019;Total;8403
52;Nariño;52207;Consacá;2019;Total;13761
52;Nariño;52210;Contadero;2019;Total;7252
52;Nariño;52215;Córdoba;2019;Total;15496
52;Nariño;52224;Cuaspud Carlosama;2019;Total;9199
52;Nariño;52227;Cumbal;2019;Total;36975
52;Nariño;52233;Cumbitara;2019;Total;5843
52;Nariño;52240;Chachagüí;2019;Total;15328
52;Nariño;52250;El Charco;2019;Total;22528
52;Nariño;52254;El Peñol;2019;Total;7443
52;Nariño;52256;El Rosario;2019;Total;12169
52;Nariño;52258;El Tablón de Gómez;2019;Total;14296
52;Nariño;52260;El Tambo;2019;Total;13986
52;Nariño;52287;Funes;2019;Total;7168
52;Nariño;52317;Guachucal;2019;Total;19387
52;Nariño;52320;Guaitarilla;2019;Total;11422
52;Nariño;52323;Gualmatán;2019;Total;7049
52;Nariño;52352;Iles;2019;Total;7646
52;Nariño;52354;Imués;2019;Total;7530
52;Nariño;52356;Ipiales;2019;Total;115992
52;Nariño;52378;La Cruz;2019;Total;18697
52;Nariño;52381;La Florida;2019;Total;9985
52;Nariño;52385;La Llanada;2019;Total;6481
52;Nariño;52390;La Tola;2019;Total;7441
52;Nariño;52399;La Unión;2019;Total;31803
52;Nariño;52405;Leiva;2019;Total;9653
52;Nariño;52411;Linares;2019;Total;10098
52;Nariño;52418;Los Andes;2019;Total;9376
52;Nariño;52427;Magüí;2019;Total;25214
52;Nariño;52435;Mallama;2019;Total;8960
52;Nariño;52473;Mosquera;2019;Total;12283
52;Nariño;52480;Nariño;2019;Total;4355
52;Nariño;52490;Olaya Herrera;2019;Total;25282
52;Nariño;52506;Ospina;2019;Total;7039
52;Nariño;52520;Francisco Pizarro;2019;Total;14176
52;Nariño;52540;Policarpa;2019;Total;9827
52;Nariño;52560;Potosí;2019;Total;10197
52;Nariño;52565;Providencia;2019;Total;5562
52;Nariño;52573;Puerres;2019;Total;8450
52;Nariño;52585;Pupiales;2019;Total;17334
52;Nariño;52612;Ricaurte;2019;Total;19885
52;Nariño;52621;Roberto Payán;2019;Total;12681
52;Nariño;52678;Samaniego;2019;Total;28380
52;Nariño;52683;Sandoná;2019;Total;20184
52;Nariño;52685;San Bernardo;2019;Total;9186
52;Nariño;52687;San Lorenzo;2019;Total;18435
52;Nariño;52693;San Pablo;2019;Total;15034
52;Nariño;52694;San Pedro de Cartago;2019;Total;6831
52;Nariño;52696;Santa Bárbara;2019;Total;13331
52;Nariño;52699;Santacruz;2019;Total;10939
52;Nariño;52720;Sapuyes;2019;Total;7277
52;Nariño;52786;Taminango;2019;Total;17866
52;Nariño;52788;Tangua;2019;Total;13397
52;Nariño;52835;San Andrés de Tumaco;2019;Total;255783
52;Nariño;52838;Túquerres;2019;Total;44650
52;Nariño;52885;Yacuanquer;2019;Total;10946
54;Norte de Santander;54001;San José de Cúcuta;2019;Total;749197
54;Norte de Santander;54003;Ábrego;2019;Total;33003
54;Norte de Santander;54051;Arboledas;2019;Total;9860
54;Norte de Santander;54099;Bochalema;2019;Total;8529
54;Norte de Santander;54109;Bucarasica;2019;Total;6472
54;Norte de Santander;54125;Cácota;2019;Total;2855
54;Norte de Santander;54128;Cáchira;2019;Total;11096
54;Norte de Santander;54172;Chinácota;2019;Total;18176
54;Norte de Santander;54174;Chitagá;2019;Total;12042
54;Norte de Santander;54206;Convención;2019;Total;19131
54;Norte de Santander;54223;Cucutilla;2019;Total;8307
54;Norte de Santander;54239;Durania;2019;Total;4693
54;Norte de Santander;54245;El Carmen;2019;Total;13648
54;Norte de Santander;54250;El Tarra;2019;Total;21145
54;Norte de Santander;54261;El Zulia;2019;Total;28240
54;Norte de Santander;54313;Gramalote;2019;Total;7524
54;Norte de Santander;54344;Hacarí;2019;Total;10342
54;Norte de Santander;54347;Herrán;2019;Total;7087
54;Norte de Santander;54377;Labateca;2019;Total;6443
54;Norte de Santander;54385;La Esperanza;2019;Total;11941
54;Norte de Santander;54398;La Playa;2019;Total;7821
54;Norte de Santander;54405;Los Patios;2019;Total;93754
54;Norte de Santander;54418;Lourdes;2019;Total;4091
54;Norte de Santander;54480;Mutiscua;2019;Total;4373
54;Norte de Santander;54498;Ocaña;2019;Total;124603
54;Norte de Santander;54518;Pamplona;2019;Total;52240
54;Norte de Santander;54520;Pamplonita;2019;Total;5628
54;Norte de Santander;54553;Puerto Santander;2019;Total;8938
54;Norte de Santander;54599;Ragonvalia;2019;Total;6149
54;Norte de Santander;54660;Salazar;2019;Total;10501
54;Norte de Santander;54670;San Calixto;2019;Total;12127
54;Norte de Santander;54673;San Cayetano;2019;Total;7442
54;Norte de Santander;54680;Santiago;2019;Total;3537
54;Norte de Santander;54720;Sardinata;2019;Total;26100
54;Norte de Santander;54743;Silos;2019;Total;6380
54;Norte de Santander;54800;Teorama;2019;Total;17040
54;Norte de Santander;54810;Tibú;2019;Total;56510
54;Norte de Santander;54820;Toledo;2019;Total;15937
54;Norte de Santander;54871;Villa Caro;2019;Total;5172
54;Norte de Santander;54874;Villa del Rosario;2019;Total;107288
63;Quindio;63001;Armenia;2019;Total;300194
63;Quindio;63111;Buenavista;2019;Total;3107
63;Quindio;63130;Calarcá;2019;Total;73872
63;Quindio;63190;Circasia;2019;Total;28631
63;Quindio;63212;Córdoba;2019;Total;5687
63;Quindio;63272;Filandia;2019;Total;12154
63;Quindio;63302;Génova;2019;Total;7455
63;Quindio;63401;La Tebaida;2019;Total;34172
63;Quindio;63470;Montenegro;2019;Total;37127
63;Quindio;63548;Pijao;2019;Total;5146
63;Quindio;63594;Quimbaya;2019;Total;30911
63;Quindio;63690;Salento;2019;Total;9399
66;Risaralda;66001;Pereira;2019;Total;472406
66;Risaralda;66045;Apía;2019;Total;12276
66;Risaralda;66075;Balboa;2019;Total;6348
66;Risaralda;66088;Belén de Umbría;2019;Total;24660
66;Risaralda;66170;Dosquebradas;2019;Total;220771
66;Risaralda;66318;Guática;2019;Total;12108
66;Risaralda;66383;La Celia;2019;Total;7448
66;Risaralda;66400;La Virginia;2019;Total;27916
66;Risaralda;66440;Marsella;2019;Total;16782
66;Risaralda;66456;Mistrató;2019;Total;17110
66;Risaralda;66572;Pueblo Rico;2019;Total;16309
66;Risaralda;66594;Quinchía;2019;Total;27235
66;Risaralda;66682;Santa Rosa de Cabal;2019;Total;78636
66;Risaralda;66687;Santuario;2019;Total;12506
68;Santander;68001;Bucaramanga;2019;Total;595635
68;Santander;68013;Aguada;2019;Total;1858
68;Santander;68020;Albania;2019;Total;4242
68;Santander;68051;Aratoca;2019;Total;8368
68;Santander;68077;Barbosa;2019;Total;31940
68;Santander;68079;Barichara;2019;Total;10674
68;Santander;68081;Barrancabermeja;2019;Total;207494
68;Santander;68092;Betulia;2019;Total;6003
68;Santander;68101;Bolívar;2019;Total;11073
68;Santander;68121;Cabrera;2019;Total;1983
68;Santander;68132;California;2019;Total;2186
68;Santander;68147;Capitanejo;2019;Total;5479
68;Santander;68152;Carcasí;2019;Total;4263
68;Santander;68160;Cepitá;2019;Total;2018
68;Santander;68162;Cerrito;2019;Total;6838
68;Santander;68167;Charalá;2019;Total;12256
68;Santander;68169;Charta;2019;Total;2883
68;Santander;68176;Chimá;2019;Total;2865
68;Santander;68179;Chipatá;2019;Total;5084
68;Santander;68190;Cimitarra;2019;Total;33750
68;Santander;68207;Concepción;2019;Total;5738
68;Santander;68209;Confines;2019;Total;3233
68;Santander;68211;Contratación;2019;Total;3683
68;Santander;68217;Coromoro;2019;Total;5009
68;Santander;68229;Curití;2019;Total;13028
68;Santander;68235;El Carmen de Chucurí;2019;Total;21415
68;Santander;68245;El Guacamayo;2019;Total;2119
68;Santander;68250;El Peñón;2019;Total;5405
68;Santander;68255;El Playón;2019;Total;13882
68;Santander;68264;Encino;2019;Total;2567
68;Santander;68266;Enciso;2019;Total;3444
68;Santander;68271;Florián;2019;Total;5569
68;Santander;68276;Floridablanca;2019;Total;300730
68;Santander;68296;Galán;2019;Total;2883
68;Santander;68298;Gámbita;2019;Total;4008
68;Santander;68307;Girón;2019;Total;166843
68;Santander;68318;Guaca;2019;Total;5900
68;Santander;68320;Guadalupe;2019;Total;4473
68;Santander;68322;Guapotá;2019;Total;2394
68;Santander;68324;Guavatá;2019;Total;4200
68;Santander;68327;Güepsa;2019;Total;5222
68;Santander;68344;Hato;2019;Total;2349
68;Santander;68368;Jesús María;2019;Total;3337
68;Santander;68370;Jordán;2019;Total;1325
68;Santander;68377;La Belleza;2019;Total;6174
68;Santander;68385;Landázuri;2019;Total;10482
68;Santander;68397;La Paz;2019;Total;4921
68;Santander;68406;Lebrija;2019;Total;43145
68;Santander;68418;Los Santos;2019;Total;14485
68;Santander;68425;Macaravita;2019;Total;2125
68;Santander;68432;Málaga;2019;Total;21339
68;Santander;68444;Matanza;2019;Total;4999
68;Santander;68464;Mogotes;2019;Total;10576
68;Santander;68468;Molagavita;2019;Total;4105
68;Santander;68498;Ocamonte;2019;Total;5740
68;Santander;68500;Oiba;2019;Total;11004
68;Santander;68502;Onzaga;2019;Total;4111
68;Santander;68522;Palmar;2019;Total;1386
68;Santander;68524;Palmas del Socorro;2019;Total;2584
68;Santander;68533;Páramo;2019;Total;4773
68;Santander;68547;Piedecuesta;2019;Total;177586
68;Santander;68549;Pinchote;2019;Total;5285
68;Santander;68572;Puente Nacional;2019;Total;14740
68;Santander;68573;Puerto Parra;2019;Total;7846
68;Santander;68575;Puerto Wilches;2019;Total;33572
68;Santander;68615;Rionegro;2019;Total;26746
68;Santander;68655;Sabana de Torres;2019;Total;33887
68;Santander;68669;San Andrés;2019;Total;8613
68;Santander;68673;San Benito;2019;Total;2957
68;Santander;68679;San Gil;2019;Total;58032
68;Santander;68682;San Joaquín;2019;Total;2215
68;Santander;68684;San José de Miranda;2019;Total;4313
68;Santander;68686;San Miguel;2019;Total;2494
68;Santander;68689;San Vicente de Chucurí;2019;Total;33414
68;Santander;68705;Santa Bárbara;2019;Total;2425
68;Santander;68720;Santa Helena del Opón;2019;Total;3393
68;Santander;68745;Simacota;2019;Total;10138
68;Santander;68755;Socorro;2019;Total;32965
68;Santander;68770;Suaita;2019;Total;10086
68;Santander;68773;Sucre;2019;Total;7103
68;Santander;68780;Suratá;2019;Total;3977
68;Santander;68820;Tona;2019;Total;7562
68;Santander;68855;Valle de San José;2019;Total;6222
68;Santander;68861;Vélez;2019;Total;24843
68;Santander;68867;Vetas;2019;Total;2142
68;Santander;68872;Villanueva;2019;Total;7927
68;Santander;68895;Zapatoca;2019;Total;9507
70;Sucre;70001;Sincelejo;2019;Total;286635
70;Sucre;70110;Buenavista;2019;Total;10727
70;Sucre;70124;Caimito;2019;Total;15668
70;Sucre;70204;Coloso;2019;Total;8670
70;Sucre;70215;Corozal;2019;Total;69268
70;Sucre;70221;Coveñas;2019;Total;18892
70;Sucre;70230;Chalán;2019;Total;4537
