,YEAR,DPTO,CODE_DPTO,MUNICIPIO,CODE_MUNICIPIO,LONGITUD,LATITUD,SUI_COUNTER,POPULATION
2848,2021,META,50,LEJANIAS,50400,-74.0231951223,3.52474093193,1,11254
2849,2021,META,50,MAPIRIPAN,50325,-72.1356448716,2.89643885969,0,7215
2850,2021,META,50,MESETAS,50330,-74.0443712626,3.38325958558,3,10516
2851,2021,META,50,PUERTO CONCORDIA,50450,-72.7600452582,2.62308359227,0,8640
2852,2021,META,50,PUERTO GAITAN,50568,-72.083078729,4.314485152,1,43974
2853,2021,META,50,PUERTO LLERAS,50577,-73.3738481508,3.27211893514,1,10440
2854,2021,META,50,PUERTO LOPEZ,50573,-72.9574366102,4.09340699377,2,30563
2855,2021,META,50,PUERTO RICO,50590,-73.2065146907,2.93974329234,1,12980
2856,2021,META,50,RESTREPO,50606,-73.5646064827,4.26072972714,0,18812
2857,2021,META,50,SAN CARLOS DE GUAROA,50680,-73.2414110088,3.71053695717,1,12984
2858,2021,META,50,SAN JUAN DE ARAMA,50683,-73.8758311729,3.37372791392,0,8938
2859,2021,META,50,SAN MARTIN,50689,-73.6956173593,3.70188012803,3,26718
2860,2021,META,50,URIBE,50370,-74.3515437091,3.23965331351,0,9560
2861,2021,META,50,VILLAVICENCIO,50001,-73.624562528,4.1238593011,26,549922
2862,2021,META,50,VISTAHERMOSA,50711,-73.7510280336,3.1256671671,2,16929
2863,2021,NARINO,52,ALDANA,52022,-77.7003576715,0.882181786542,0,7359
2864,2021,NARINO,52,ANCUYA,52036,-77.5145167557,1.2633075786,0,8601
2865,2021,NARINO,52,BARBACOAS,52079,-78.1375768702,1.67144343524,2,56524
2866,2021,NARINO,52,BUESACO,52110,-77.1564755847,1.38144599558,0,23909
2867,2021,NARINO,52,CHACHAGUI,52240,-77.2816959,1.36032207453,0,15299
2868,2021,NARINO,52,CONSACA,52207,-77.4657291646,1.20762916553,0,13735
2869,2021,NARINO,52,CORDOBA,52215,-77.5178993163,0.854572506919,1,15474
2870,2021,NARINO,52,CUMBAL,52227,-77.7922761776,0.906185196967,0,37032
2871,2021,NARINO,52,CUMBITARA,52233,-77.5781428707,1.6468385371,1,5767
2872,2021,NARINO,52,EL CHARCO,52250,-78.1095349747,2.48008913955,0,22549
2873,2021,NARINO,52,EL PENOL,52254,-77.4385211287,1.45356662393,0,7442
2874,2021,NARINO,52,EL ROSARIO,52256,-77.334167969,1.74529986473,0,12059
2875,2021,NARINO,52,EL TABLON DE GOMEZ,52258,-77.0967278598,1.42704940171,0,14258
2876,2021,NARINO,52,EL TAMBO,52260,-77.3902057813,1.4076491661,0,13806
2877,2021,NARINO,52,FUNES,52287,-77.4489750806,1.00113044411,0,7133
2878,2021,NARINO,52,GUACHUCAL,52317,-77.7315945908,0.959739983939,0,19334
2879,2021,NARINO,52,GUAITARILLA,52320,-77.5496855022,1.12963027843,0,11322
2880,2021,NARINO,52,ILES,52352,-77.5209761227,0.969202404611,0,7630
2881,2021,NARINO,52,IMUES,52354,-77.4961681198,1.05513327782,0,7444
2882,2021,NARINO,52,IPIALES,52356,-77.6463999012,0.827735060636,9,115810
2883,2021,NARINO,52,LA TOLA,52390,-78.1903918916,2.3982099715,1,7460
2884,2021,NARINO,52,LA UNION,52399,-77.1311540017,1.60025484037,0,31744
2885,2021,NARINO,52,LEIVA,52405,-77.3062024933,1.93451165112,0,9569
2886,2021,NARINO,52,NARINO,52480,-77.3579742048,1.28897586144,1,4345
2887,2021,NARINO,52,OSPINA,52506,-77.5660692089,1.05849067089,0,6991
2888,2021,NARINO,52,POLICARPA,52540,-77.458755671,1.62734987378,2,9777
2889,2021,NARINO,52,POTOSI,52560,-77.5727915178,0.806342052071,0,10056
2890,2021,NARINO,52,PUERRES,52573,-77.5042106322,0.885125369631,0,8363
2891,2021,NARINO,52,PUPIALES,52585,-77.63350443,0.867138527,0,17215
2892,2021,NARINO,52,RICAURTE,52612,-77.9954468866,1.21293165479,0,20056
2893,2021,NARINO,52,SAMANIEGO,52678,-77.5944553745,1.33535141458,2,27735
2894,2021,NARINO,52,SAN BERNARDO,52685,-77.0475260871,1.51370439814,0,9169
2895,2021,NARINO,52,SAN LORENZO,52687,-77.2152397164,1.50333968093,0,18395
2896,2021,NARINO,52,SAN PABLO,52693,-77.0139256051,1.66942879125,0,14789
2897,2021,NARINO,52,SANDONA,52683,-77.4730451357,1.28314414356,0,19765
2898,2021,NARINO,52,TAMINANGO,52786,-77.2802201494,1.57004727576,0,17877
2899,2021,NARINO,52,TANGUA,52788,-77.3926919626,1.0948780282,0,13318
2900,2021,NARINO,52,TUQUERRES,52838,-77.6168833378,1.08519299564,5,44565
2901,2021,NARINO,52,YACUANQUER,52885,-77.4004765826,1.11579938415,0,10955
2902,2021,PUTUMAYO,86,COLON,86219,-76.9723019042,1.18982685673,0,5606
2903,2021,PUTUMAYO,86,MOCOA,86001,-76.6515068624,1.1525800991,2,59755
2904,2021,PUTUMAYO,86,ORITO,86320,-76.8730276477,0.663818348772,3,39273
2905,2021,PUTUMAYO,86,PUERTO ASIS,86568,-76.4972710861,0.505047577006,8,68143
2906,2021,PUTUMAYO,86,PUERTO CAICEDO,86569,-76.6057791692,0.6877836264,2,16226
2907,2021,PUTUMAYO,86,PUERTO GUZMAN,86571,-76.408521789,0.962923612274,2,37173
2908,2021,PUTUMAYO,86,PUERTO LEGUIZAMO,86573,-74.7824713482,-0.191870260599,0,29903
2909,2021,PUTUMAYO,86,SANTIAGO,86760,-77.0021350607,1.14728349518,0,7408
2910,2021,PUTUMAYO,86,SIBUNDOY,86749,-76.9174823545,1.20011541585,1,15687
2911,2021,PUTUMAYO,86,VILLAGARZON,86885,-76.6171636979,1.02893997049,1,24425
2912,2021,QUINDIO,63,ARMENIA,63001,-75.6807545438,4.535987208,20,308463
2913,2021,QUINDIO,63,CALARCA,63130,-75.6455330683,4.52148797904,6,75796
2914,2021,QUINDIO,63,CIRCASIA,63190,-75.6365262734,4.61779473259,3,29413
2915,2021,QUINDIO,63,CORDOBA,63212,-75.6878697204,4.39248649385,1,5807
2916,2021,QUINDIO,63,FILANDIA,63272,-75.6586823883,4.67414703386,0,12405
2917,2021,QUINDIO,63,GENOVA,63302,-75.790631528,4.20651089858,0,7536
2918,2021,QUINDIO,63,LA TEBAIDA,63401,-75.786460159,4.45365278508,2,35225
2919,2021,QUINDIO,63,MONTENEGRO,63470,-75.7498287033,4.56505578418,3,37966
2920,2021,QUINDIO,63,PIJAO,63548,-75.7033166279,4.33504179687,1,5182
2921,2021,QUINDIO,63,QUIMBAYA,63594,-75.7650742652,4.62438412181,1,31514
2922,2021,QUINDIO,63,SALENTO,63690,-75.5708458112,4.63715372291,2,9644
2923,2021,RISARALDA,66,APIA,66045,-75.942359483,5.10652456009,1,12315
2924,2021,RISARALDA,66,BALBOA,66075,-75.9586806381,4.94900740381,0,6346
2925,2021,RISARALDA,66,BELEN DE UMBRIA,66088,-75.868216089,5.20064515187,5,24899
2926,2021,RISARALDA,66,DOSQUEBRADAS,66170,-75.6761693197,4.83402887527,20,225554
2927,2021,RISARALDA,66,GUATICA,66318,-75.7990077966,5.31536038013,2,12203
2928,2021,RISARALDA,66,LA CELIA,66383,-76.0030868756,5.00286711372,0,7483
2929,2021,RISARALDA,66,LA VIRGINIA,66400,-75.8802026174,4.89654777308,1,28197
2930,2021,RISARALDA,66,MARSELLA,66440,-75.7385816147,4.93556204249,1,16845
2931,2021,RISARALDA,66,MISTRATO,66456,-75.8828627404,5.29706285959,6,17390
2932,2021,RISARALDA,66,PEREIRA,66001,-75.7190152322,4.80532287092,30,480803
2933,2021,RISARALDA,66,PUEBLO RICO,66572,-76.0306678019,5.22191328206,6,16577
2934,2021,RISARALDA,66,QUINCHIA,66594,-75.7304104711,5.34044152422,3,27484
2935,2021,RISARALDA,66,SANTA ROSA DE CABAL,66682,-75.6234918103,4.87640374593,9,80000
2936,2021,RISARALDA,66,SANTUARIO,66687,-75.9645220611,5.07493802723,3,12530
2937,2021,SANTANDER,68,AGUADA,68013,-73.5232262196,6.16224498637,0,1888
2938,2021,SANTANDER,68,ALBANIA,68020,-73.9140635028,5.7589853512,0,4385
2939,2021,SANTANDER,68,ARATOCA,68051,-73.0178497692,6.694438882,0,8581
2940,2021,SANTANDER,68,BARBOSA,68077,-73.6159986977,5.93261018035,0,33021
2941,2021,SANTANDER,68,BARICHARA,68079,-73.2230998455,6.63423130708,0,10935
2942,2021,SANTANDER,68,BARRANCABERMEJA,68081,-73.8499567312,7.06496573153,14,213061
2943,2021,SANTANDER,68,BETULIA,68092,-73.2836713462,6.89952350256,0,6128
2944,2021,SANTANDER,68,BOLIVAR,68101,-73.7713434117,5.98895175043,1,11101
2945,2021,SANTANDER,68,BUCARAMANGA,68001,-73.1325976221,7.11626842734,43,614269
2946,2021,SANTANDER,68,CALIFORNIA,68132,-72.9463686609,7.34788166378,0,2257
2947,2021,SANTANDER,68,CAPITANEJO,68147,-72.6954661576,6.52741643996,0,5540
2948,2021,SANTANDER,68,CERRITO,68162,-72.6950486627,6.84027556538,0,7010
2949,2021,SANTANDER,68,CHARALA,68167,-73.1468716584,6.28434433944,2,12408
2950,2021,SANTANDER,68,CHIPATA,68179,-73.6371138841,6.06252035758,0,5149
2951,2021,SANTANDER,68,CIMITARRA,68190,-73.9525715248,6.32063022524,1,34789
2952,2021,SANTANDER,68,CONCEPCION,68207,-72.694595635,6.76883643116,1,5821
2953,2021,SANTANDER,68,CONFINES,68209,-73.2405558524,6.35733168284,1,3330
2954,2021,SANTANDER,68,CONTRATACION,68211,-73.4744250645,6.29055860254,0,3740
2955,2021,SANTANDER,68,COROMORO,68217,-73.0408156038,6.29499521987,4,5080
2956,2021,SANTANDER,68,CURITI,68229,-73.0693896277,6.6051082188,0,13432
2957,2021,SANTANDER,68,EL CARMEN DE CHUCURI,68235,-73.511267745,6.697907475,0,22062
2958,2021,SANTANDER,68,EL GUACAMAYO,68245,-73.496894218,6.24512015463,0,2108
2959,2021,SANTANDER,68,EL PENON,68250,-73.8156489155,6.05505062658,0,5568
2960,2021,SANTANDER,68,EL PLAYON,68255,-73.2028762556,7.47071669899,1,14193
2961,2021,SANTANDER,68,FLORIAN,68271,-73.9714235605,5.80465898835,0,5651
2962,2021,SANTANDER,68,FLORIDABLANCA,68276,-73.0990307075,7.07236450273,11,311365
2963,2021,SANTANDER,68,GALAN,68296,-73.2877642173,6.638415125,1,2923
2964,2021,SANTANDER,68,GAMBITA,68298,-73.3441797754,5.94597839459,0,4057
2965,2021,SANTANDER,68,GIRON,68307,-73.1667133582,7.07052391696,12,173841
2966,2021,SANTANDER,68,GUACA,68318,-72.8563231479,6.87656058399,0,5974
2967,2021,SANTANDER,68,GUADALUPE,68320,-73.4192939265,6.24584325297,0,4517
2968,2021,SANTANDER,68,GUAVATA,68324,-73.7008028162,5.95413334223,0,4237
2969,2021,SANTANDER,68,GUEPSA,68327,-73.5748541849,6.02517506342,1,5368
2970,2021,SANTANDER,68,LA BELLEZA,68377,-73.9656247433,5.85955359883,0,6246
2971,2021,SANTANDER,68,LANDAZURI,68385,-73.8110930176,6.21874730469,1,10705
2972,2021,SANTANDER,68,LEBRIJA,68406,-73.2195525933,7.11335571687,5,44667
2973,2021,SANTANDER,68,LOS SANTOS,68418,-73.1026597725,6.75517251979,0,14954
2974,2021,SANTANDER,68,MACARAVITA,68425,-72.5931111569,6.50658059488,0,2127
2975,2021,SANTANDER,68,MALAGA,68432,-72.7323808831,6.70305452003,0,21912
2976,2021,SANTANDER,68,MATANZA,68444,-73.0155652728,7.32318040602,1,5091
2977,2021,SANTANDER,68,MOGOTES,68464,-72.9698135047,6.47521108164,1,10765
2978,2021,SANTANDER,68,MOLAGAVITA,68468,-72.8094754311,6.6743545443,0,4151
2979,2021,SANTANDER,68,OCAMONTE,68498,-73.1225558791,6.33999508462,4,5874
2980,2021,SANTANDER,68,OIBA,68500,-73.2997849665,6.26517211387,0,11299
2981,2021,SANTANDER,68,ONZAGA,68502,-72.8167547282,6.34409903428,1,4127
2982,2021,SANTANDER,68,PARAMO,68533,-73.1703905871,6.41659506947,0,4924
2983,2021,SANTANDER,68,PIEDECUESTA,68547,-73.0545933904,6.99735677431,11,185020
2984,2021,SANTANDER,68,PINCHOTE,68549,-73.1729190191,6.53206093514,0,5445
2985,2021,SANTANDER,68,PUENTE NACIONAL,68572,-73.6781328396,5.87796256489,2,15008
2986,2021,SANTANDER,68,PUERTO PARRA,68573,-74.0560908372,6.65080789008,0,8107
2987,2021,SANTANDER,68,PUERTO WILCHES,68575,-73.899334022,7.349066143,2,34585
2988,2021,SANTANDER,68,RIONEGRO,68615,-73.150142083,7.26500895024,2,27361
2989,2021,SANTANDER,68,SABANA DE TORRES,68655,-73.4990518794,7.39191179389,2,34945
2990,2021,SANTANDER,68,SAN ANDRES,68669,-72.8489688078,6.81150917867,2,8691
2991,2021,SANTANDER,68,SAN BENITO,68673,-73.5091199864,6.12666534773,1,3005
2992,2021,SANTANDER,68,SAN GIL,68679,-73.1351665257,6.55295530633,5,60342
2993,2021,SANTANDER,68,SAN JOAQUIN,68682,-72.8676409519,6.42755440169,0,2232
2994,2021,SANTANDER,68,SAN JOSE DE MIRANDA,68684,-72.7336238268,6.6589966561,0,4336
2995,2021,SANTANDER,68,SAN VICENTE DE CHUCURI,68689,-73.4110187818,6.88037882713,3,33965
2996,2021,SANTANDER,68,SANTA HELENA DEL OPON,68720,-73.6167961577,6.33964198008,0,3449
2997,2021,SANTANDER,68,SIMACOTA,68745,-73.3373665723,6.44346957242,0,10339
2998,2021,SANTANDER,68,SOCORRO,68755,-73.2611960328,6.46385144732,2,34007
2999,2021,SANTANDER,68,SUAITA,68770,-73.438416356,6.10353145,0,10270
3000,2021,SANTANDER,68,SURATA,68780,-72.9842351772,7.3665825175,0,4031
3001,2021,SANTANDER,68,TONA,68820,-72.967024817,7.20140058159,0,7805
3002,2021,SANTANDER,68,VELEZ,68861,-73.666299069,6.010953449,2,25498
3003,2021,SANTANDER,68,VETAS,68867,-72.8710436133,7.30980555024,0,2192
3004,2021,SANTANDER,68,VILLANUEVA,68872,-73.1743072555,6.6700764461,0,8070
3005,2021,SANTANDER,68,ZAPATOCA,68895,-73.2679103601,6.81433905181,3,9672
3006,2021,SUCRE,70,BUENAVISTA,70110,-74.9730193151,9.31985711931,0,11117
3007,2021,SUCRE,70,CAIMITO,70124,-75.1171440547,8.78932537693,0,16252
3008,2021,SUCRE,70,CHALAN,70230,-75.3126950363,9.54535812429,1,4667
3009,2021,SUCRE,70,COROZAL,70215,-75.2931493701,9.31910061656,4,71843
3010,2021,SUCRE,70,COVENAS,70221,-75.6800839749,9.4028636807,3,19789
3011,2021,SUCRE,70,EL ROBLE,70233,-75.1984347707,9.10066970519,2,10585
3012,2021,SUCRE,70,GALERAS,70235,-75.0494186572,9.15967339965,2,23563
3013,2021,SUCRE,70,GUARANDA,70265,-74.538345419,8.464847043,0,18861
3014,2021,SUCRE,70,LA UNION,70400,-75.2760559341,8.85397531911,0,13176
3015,2021,SUCRE,70,LOS PALMITOS,70418,-75.268750942,9.3802289505,3,24213
3016,2021,SUCRE,70,MAJAGUAL,70429,-74.6281041912,8.54071408117,0,38834
3017,2021,SUCRE,70,MORROA,70473,-75.306200083,9.33132173665,1,16080
3018,2021,SUCRE,70,OVEJAS,70508,-75.2290829562,9.52668815702,1,23759
3019,2021,SUCRE,70,PALMITO,70523,-75.5412570386,9.33310204871,0,15267
3020,2021,SUCRE,70,SAMPUES,70670,-75.3802942192,9.18312851604,4,49501
3021,2021,SUCRE,70,SAN BENITO ABAD,70678,-75.0311600711,8.92996976102,0,30184
3022,2021,SUCRE,70,SAN MARCOS,70708,-75.134084767,8.66194596532,2,61412
3023,2021,SUCRE,70,SAN ONOFRE,70713,-75.5230283613,9.7369328609,2,51813
3024,2021,SUCRE,70,SAN PEDRO,70717,-75.0634845353,9.39596570901,1,19475
3025,2021,SUCRE,70,SANTIAGO DE TOLU,70820,-75.5811043366,9.52547457425,3,34587
3026,2021,SUCRE,70,SINCELEJO,70001,-75.395481772,9.30233021687,21,298062
3027,2021,SUCRE,70,SUCRE,70771,-74.7232228452,8.81174045357,0,31239
3028,2021,SUCRE,70,TOLU VIEJO,70823,-75.4408214257,9.45183874964,3,22596
3029,2021,TOLIMA,73,ALPUJARRA,73024,-74.932858783,3.39173454082,1,4470
3030,2021,TOLIMA,73,ALVARADO,73026,-74.9535551796,4.56734522829,1,8739
3031,2021,TOLIMA,73,AMBALEMA,73030,-74.7644428804,4.78263242067,1,6579
3032,2021,TOLIMA,73,ANZOATEGUI,73043,-75.093777187,4.63175549718,2,10034
3033,2021,TOLIMA,73,ATACO,73067,-75.3825339259,3.59063460119,2,19171
3034,2021,TOLIMA,73,CAJAMARCA,73124,-75.435485263,4.436677041,2,18494
3035,2021,TOLIMA,73,CARMEN DE APICALA,73148,-74.7163719929,4.15094359506,1,10479
3036,2021,TOLIMA,73,CHAPARRAL,73168,-75.4807434103,3.72306834875,2,50889
3037,2021,TOLIMA,73,COELLO,73200,-74.8984673202,4.28728335548,2,8345
3038,2021,TOLIMA,73,COYAIMA,73217,-75.193878839,3.79803620302,2,22553
3039,2021,TOLIMA,73,CUNDAY,73226,-74.6922267118,4.05925948571,2,8395
3040,2021,TOLIMA,73,DOLORES,73236,-74.8968518333,3.53903159826,0,8208
3041,2021,TOLIMA,73,FALAN,73270,-74.9530204607,5.12310402379,0,7407
3042,2021,TOLIMA,73,FLANDES,73275,-74.8187677213,4.2763717138,2,28700
3043,2021,TOLIMA,73,FRESNO,73283,-75.0356196095,5.15363945469,4,31278
3044,2021,TOLIMA,73,GUAMO,73319,-74.9681289601,4.03100475679,2,32864
3045,2021,TOLIMA,73,HERVEO,73347,-75.1771319171,5.08023410848,0,7233
3046,2021,TOLIMA,73,HONDA,73349,-74.741577974,5.2015089,4,24611
3047,2021,TOLIMA,73,IBAGUE,73001,-75.1953679078,4.43280938914,44,542724
3048,2021,TOLIMA,73,ICONONZO,73352,-74.5319791006,4.17643908974,0,11926
3049,2021,TOLIMA,73,LERIDA,73408,-74.9106356889,4.86202531088,1,18669
3050,2021,TOLIMA,73,LIBANO,73411,-75.0619532821,4.92041843293,5,36332
3051,2021,TOLIMA,73,MELGAR,73449,-74.6409314721,4.20394596681,5,37795
3052,2021,TOLIMA,73,MURILLO,73461,-75.1710222819,4.87434134976,1,4155
3053,2021,TOLIMA,73,NATAGAIMA,73483,-75.0931111288,3.62438908901,0,14713
3054,2021,TOLIMA,73,ORTEGA,73504,-75.2226023939,3.93491661562,2,34416
3055,2021,TOLIMA,73,PALOCABILDO,73520,-75.02222013,5.1208856555,0,9843
3056,2021,TOLIMA,73,PIEDRAS,73547,-74.8780727204,4.54390984155,0,6781
3057,2021,TOLIMA,73,PLANADAS,73555,-75.6439602657,3.19765191111,0,25871
3058,2021,TOLIMA,73,PRADO,73563,-74.9274588097,3.75101224596,0,8439
3059,2021,TOLIMA,73,PURIFICACION,73585,-74.9353707228,3.8572509421,3,23604
3060,2021,TOLIMA,73,RIOBLANCO,73616,-75.6443757976,3.52986047716,0,22680
3061,2021,TOLIMA,73,RONCESVALLES,73622,-75.6059994575,4.01159480735,0,5494
3062,2021,TOLIMA,73,ROVIRA,73624,-75.2408706668,4.2389330111,0,21551
3063,2021,TOLIMA,73,SALDANA,73671,-75.0167694661,3.92970073078,0,14514
3064,2021,TOLIMA,73,SAN ANTONIO,73675,-75.4799125909,3.9140451612,2,12605
3065,2021,TOLIMA,73,SAN LUIS,73678,-75.0957912296,4.13371813034,0,13489
3066,2021,TOLIMA,73,SANTA ISABEL,73686,-75.0979346338,4.71359930225,1,5689
3067,2021,TOLIMA,73,SUAREZ,73770,-74.831889635,4.04888384846,0,3783
3068,2021,TOLIMA,73,VALLE DE SAN JUAN,73854,-75.1156695836,4.19749423898,1,5375
3069,2021,TOLIMA,73,VENADILLO,73861,-74.9291695928,4.71796619302,2,12759
3070,2021,TOLIMA,73,VILLAHERMOSA,73870,-75.1177255467,5.03045611726,0,9212
3071,2021,TOLIMA,73,VILLARRICA,73873,-74.6002427195,3.93692369495,0,4974
3072,2021,VAUPES,97,CARURU,97161,-71.297793263,1.014600462,0,3349
3073,2021,VAUPES,97,MITU,97001,-70.2347514774,1.25118655571,11,34307
3074,2021,VICHADA,99,CUMARIBO,99773,-69.7955302016,4.44635160128,2,79984
3075,2021,VICHADA,99,LA PRIMAVERA,99524,-70.4104207997,5.48633716237,1,9743
3076,2021,VICHADA,99,PUERTO CARRENO,99001,-67.4869961433,6.1868629253,0,20578
3077,2021,VICHADA,99,SANTA ROSALIA,99624,-70.859744312,5.13643185127,0,4252
3078,2022,AMAZONAS,91,EL ENCANTO,91263,-73.2075569171,-1.74739132356,0,2111
3079,2022,AMAZONAS,91,LETICIA,91001,-69.9415818923,-4.19844539201,0,52003
3080,2022,AMAZONAS,91,PUERTO ALEGRIA,91530,-74.014459938,-1.00567390589,0,784
3081,2022,ANTIOQUIA,5,ABEJORRAL,5002,-75.4287403904,5.78930111433,1,20920
3082,2022,ANTIOQUIA,5,ABRIAQUI,5004,-76.0642948678,6.63228195504,1,2820
3083,2022,ANTIOQUIA,5,AMAGA,5030,-75.7019483389,6.03880842381,1,32259
3084,2022,ANTIOQUIA,5,AMALFI,5031,-75.0774749239,6.90967360478,0,27921
3085,2022,ANTIOQUIA,5,ANDES,5034,-75.878794075,5.65676971311,1,45577
3086,2022,ANTIOQUIA,5,ANGELOPOLIS,5036,-75.7113533837,6.10961277767,2,6023
3087,2022,ANTIOQUIA,5,ANGOSTURA,5038,-75.3351091186,6.88518441484,0,11896
3088,2022,ANTIOQUIA,5,ANORI,5040,-75.1483449609,7.07471004137,1,19704
3089,2022,ANTIOQUIA,5,ANZA,5044,-75.854448759,6.3026667644,0,7393
3090,2022,ANTIOQUIA,5,APARTADO,5045,-76.6258909217,7.88325108195,2,131754
3091,2022,ANTIOQUIA,5,ARGELIA,5055,-75.1410633595,5.73147922832,0,7780
3092,2022,ANTIOQUIA,5,BARBOSA,5079,-75.3316403017,6.4392260115,1,56053
3093,2022,ANTIOQUIA,5,BELLO,5088,-75.5546673053,6.33406558292,17,569488
3094,2022,ANTIOQUIA,5,BELMIRA,5086,-75.6673737242,6.60615865921,0,6307
3095,2022,ANTIOQUIA,5,BETANIA,5091,-75.9767139414,5.74619656152,0,10605
3096,2022,ANTIOQUIA,5,BETULIA,5093,-75.9845155699,6.11525553285,1,16392
3097,2022,ANTIOQUIA,5,BRICENO,5107,-75.550356304,7.11280551402,0,8373
3098,2022,ANTIOQUIA,5,BURITICA,5113,-75.9070561536,6.72064775464,0,9934
3099,2022,ANTIOQUIA,5,CACERES,5120,-75.3523573153,7.57831474335,1,31309
3100,2022,ANTIOQUIA,5,CALDAS,5129,-75.6336168248,6.09129760323,3,86042
3101,2022,ANTIOQUIA,5,CAMPAMENTO,5134,-75.298084784,6.97977648289,0,9531
3102,2022,ANTIOQUIA,5,CANASGORDAS,5138,-76.0282237214,6.7538443832,0,16037
3103,2022,ANTIOQUIA,5,CARACOLI,5142,-74.7574542879,6.40985175825,0,4673
3104,2022,ANTIOQUIA,5,CAREPA,5147,-76.653210744,7.75511548219,0,52749
3105,2022,ANTIOQUIA,5,CAUCASIA,5154,-75.1982784645,7.97734097812,3,98423
3106,2022,ANTIOQUIA,5,CHIGORODO,5172,-76.6812146131,7.66630069082,5,61714
3107,2022,ANTIOQUIA,5,CISNEROS,5190,-75.0872051341,6.53776304826,0,10246
3108,2022,ANTIOQUIA,5,CIUDAD BOLIVAR,5101,-76.0215106815,5.85027282845,0,27134
3109,2022,ANTIOQUIA,5,COCORNA,5197,-75.1854817244,6.05830616761,3,15296
3110,2022,ANTIOQUIA,5,CONCEPCION,5206,-75.257601243,6.39435397644,0,4906
3111,2022,ANTIOQUIA,5,CONCORDIA,5209,-75.9084535194,6.04608659615,0,22364
3112,2022,ANTIOQUIA,5,COPACABANA,5212,-75.5093435119,6.34863947056,0,84389
3113,2022,ANTIOQUIA,5,DABEIBA,5234,-76.2616178227,6.99811575168,0,24242
3114,2022,ANTIOQUIA,5,DONMATIAS,5237,-75.3926751288,6.48560723899,2,20328
3115,2022,ANTIOQUIA,5,EBEJICO,5240,-75.7662136607,6.32605663471,0,12512
3116,2022,ANTIOQUIA,5,EL BAGRE,5250,-74.7990970119,7.5975218855,0,55525
3117,2022,ANTIOQUIA,5,EL CARMEN DE VIBORAL,5148,-75.3342620232,6.08347326731,6,64546
3118,2022,ANTIOQUIA,5,EL SANTUARIO,5697,-75.2654679804,6.13685720436,3,37747
3119,2022,ANTIOQUIA,5,ENTRERRIOS,5264,-75.517805693,6.56648234736,1,12096
3120,2022,ANTIOQUIA,5,ENVIGADO,5266,-75.5830089369,6.16700589298,3,249800
3121,2022,ANTIOQUIA,5,FREDONIA,5282,-75.6750932516,5.9280855467,0,25526
3122,2022,ANTIOQUIA,5,FRONTINO,5284,-76.1307652118,6.77606285319,0,21346
3123,2022,ANTIOQUIA,5,GIRALDO,5306,-75.9521573015,6.68080793863,0,5929
3124,2022,ANTIOQUIA,5,GIRARDOTA,5308,-75.4444597681,6.37961535607,1,56148
3125,2022,ANTIOQUIA,5,GOMEZ PLATA,5310,-75.2200360918,6.68327964232,0,10230
3126,2022,ANTIOQUIA,5,GRANADA,5313,-75.1844500639,6.1429023597,1,10069
3127,2022,ANTIOQUIA,5,GUADALUPE,5315,-75.2398564806,6.81506996357,0,6873
3128,2022,ANTIOQUIA,5,GUARNE,5318,-75.4416535712,6.27802696108,3,59985
3129,2022,ANTIOQUIA,5,GUATAPE,5321,-75.1600208818,6.23240969843,0,8981
3130,2022,ANTIOQUIA,5,HELICONIA,5347,-75.7343322889,6.20676229056,0,5563
3131,2022,ANTIOQUIA,5,HISPANIA,5353,-75.906590966,5.79946280832,1,5765
3132,2022,ANTIOQUIA,5,ITAGUI,5360,-75.6120815283,6.174929734,9,299098
3133,2022,ANTIOQUIA,5,ITUANGO,5361,-75.7646752276,7.17163748398,1,28656
3134,2022,ANTIOQUIA,5,JARDIN,5364,-75.8189807815,5.59753984677,0,15293
3135,2022,ANTIOQUIA,5,JERICO,5368,-75.7855038531,5.78974203756,0,14133
3136,2022,ANTIOQUIA,5,LA CEJA,5376,-75.4294329272,6.02805465836,0,70470
3137,2022,ANTIOQUIA,5,LA ESTRELLA,5380,-75.645190382,6.15841993,0,77888
3138,2022,ANTIOQUIA,5,LA PINTADA,5390,-75.6078057481,5.74380769651,1,8726
3139,2022,ANTIOQUIA,5,LA UNION,5400,-75.3608622911,5.97387113417,0,23094
3140,2022,ANTIOQUIA,5,MACEO,5425,-74.7871571162,6.55211468066,0,8505
3141,2022,ANTIOQUIA,5,MARINILLA,5440,-75.3394598367,6.17404951538,0,70024
3142,2022,ANTIOQUIA,5,MEDELLIN,5001,-75.5760017134,6.24858636743,87,2612958
3143,2022,ANTIOQUIA,5,MUTATA,5480,-76.4358758959,7.24287193339,0,14838
3144,2022,ANTIOQUIA,5,NARINO,5483,-75.1762617711,5.61077722195,2,10257
3145,2022,ANTIOQUIA,5,NECOCLI,5490,-76.784574497,8.426136098,1,45503
3146,2022,ANTIOQUIA,5,OLAYA,5501,-75.8118744168,6.62660499706,0,3274
3147,2022,ANTIOQUIA,5,PENOL,5541,-75.2428178132,6.21945021233,1,22448
3148,2022,ANTIOQUIA,5,PEQUE,5543,-75.9103556989,7.02103925848,0,8543
3149,2022,ANTIOQUIA,5,PUERTO BERRIO,5579,-74.4099459786,6.48703921007,2,41983
3150,2022,ANTIOQUIA,5,PUERTO TRIUNFO,5591,-74.6412656382,5.87120719689,0,19566
